t,sum_log_stretch
93.201467,3.008371
93.878138,3.127791
94.552171,3.250495
95.223626,3.375593
95.892564,3.502313
96.559041,3.629998
97.223115,3.758094
97.884842,3.886138
98.544276,4.013734
99.201472,4.140550
99.856482,4.266303
100.509357,4.390752
101.160147,4.513691
101.808901,4.634945
102.455668,4.754368
103.100494,4.871836
103.743425,4.987247
104.384505,5.100520
105.023777,5.211590
105.661285,5.320409
106.297069,5.426944
106.931170,5.531176
107.563626,5.633098
108.194477,5.732711
108.823759,5.830031
109.451508,5.925078
110.077761,6.017883
110.702552,6.108480
111.325913,6.196911
111.947878,6.283221
112.568479,6.367461
113.187747,6.449682
113.805711,6.529938
114.422402,6.608287
115.037847,6.684785
115.652076,6.759491
116.265114,6.832463
116.876989,6.903758
117.487726,6.973435
118.097351,7.041552
118.705887,7.108164
119.313359,7.173329
119.919791,7.237101
120.525204,7.299534
121.129621,7.360681
121.733063,7.420596
122.335551,7.479328
122.937106,7.536929
123.537748,7.593447
124.137496,7.648931
124.736369,7.703429
125.334386,7.756987
125.931564,7.809652
126.527922,7.861467
127.123476,7.912479
127.718244,7.962730
128.312241,8.012263
128.905484,8.061122
129.497988,8.109348
130.089769,8.156983
130.680841,8.204066
131.271219,8.250639
131.860917,8.296740
132.449950,8.342409
133.038330,8.387684
133.626070,8.432603
134.213185,8.477202
134.799686,8.521517
135.385587,8.565585
135.970898,8.609438
136.555632,8.653112
137.139801,8.696639
137.723416,8.740050
138.306488,8.783376
138.889028,8.826647
139.471047,8.869890
140.052555,8.913133
140.633562,8.956403
141.214078,8.999723
141.794114,9.043117
142.373678,9.086608
142.952781,9.130216
143.531431,9.173963
144.109637,9.217865
144.687409,9.261942
145.264756,9.306209
145.841684,9.350682
146.418205,9.395376
146.994324,9.440305
147.570051,9.485481
148.145393,9.530918
148.720359,9.576626
149.294955,9.622617
149.869190,9.668902
150.443070,9.715492
151.016604,9.762396
151.589798,9.809626
152.162659,9.857191
152.735194,9.905101
153.307411,9.953367
153.879315,10.001999
154.450913,10.051007
155.022212,10.100402
155.593218,10.150196
156.163937,10.200400
156.734376,10.251025
157.304541,10.302083
157.874437,10.353586
158.444071,10.405548
159.013448,10.457982
159.582574,10.510899
160.151455,10.564315
160.720096,10.618242
161.288503,10.672694
161.856682,10.727687
162.424637,10.783232
162.992374,10.839345
163.559898,10.896040
164.127215,10.953331
164.694329,11.011231
165.261245,11.069753
165.827969,11.128913
166.394505,11.188721
166.960859,11.249191
167.527034,11.310336
168.093037,11.372166
168.658870,11.434692
169.224540,11.497927
169.790051,11.561878
170.355407,11.626557
170.920613,11.691971
171.485673,11.758130
172.050592,11.825040
172.615374,11.892709
173.180023,11.961144
173.744544,12.030350
174.308941,12.100333
174.873219,12.171097
175.437381,12.242647
176.001431,12.314987
176.565375,12.388120
177.129215,12.462049
177.692957,12.536777
178.256603,12.612305
178.820159,12.688635
179.383628,12.765769
179.947014,12.843706
180.510321,12.922449
181.073553,13.001996
181.636714,13.082348
182.199808,13.163503
182.762838,13.245461
183.325809,13.328219
183.888725,13.411777
184.451589,13.496132
185.014405,13.581280
185.577176,13.667220
186.139908,13.753946
186.702603,13.841456
187.265265,13.929745
187.827899,14.018807
188.390507,14.108638
188.953093,14.199231
189.515662,14.290581
190.078217,14.382680
190.640762,14.475521
191.203301,14.569098
191.765836,14.663401
192.328373,14.758423
192.890914,14.854154
193.453464,14.950585
194.016026,15.047706
194.578604,15.145508
195.141201,15.243980
195.703822,15.343111
196.266470,15.442889
196.829149,15.543304
197.391863,15.644344
197.954616,15.745995
198.517410,15.848247
199.080251,15.951085
199.643142,16.054498
200.206086,16.158471
200.769088,16.262992
201.332151,16.368046
201.895280,16.473619
202.458478,16.579698
203.021749,16.686267
203.585097,16.793313
204.148526,16.900819
204.712040,17.008772
205.275643,17.117156
205.839339,17.225955
206.403133,17.335155
206.967027,17.444739
207.531026,17.554691
208.095135,17.664995
208.659357,17.775636
209.223698,17.886596
209.788160,17.997859
210.352748,18.109409
210.917466,18.221229
211.482320,18.333300
212.047313,18.445608
212.612449,18.558133
213.177733,18.670859
213.743170,18.783767
214.308764,18.896840
214.874520,19.010060
215.440442,19.123409
216.006535,19.236867
216.572803,19.350417
217.139253,19.464040
217.705887,19.577716
218.272712,19.691427
218.839732,19.805152
219.406952,19.918872
219.974377,20.032568
220.542013,20.146219
221.109864,20.259804
221.677936,20.373303
222.246234,20.486696
222.814764,20.599960
223.383531,20.713074
223.952540,20.826017
224.521797,20.938766
225.091309,21.051299
225.661080,21.163594
226.231117,21.275628
226.801425,21.387377
227.372011,21.498817
227.942880,21.609925
228.514039,21.720677
229.085495,21.831049
229.657253,21.941014
230.229321,22.050549
230.801704,22.159627
231.374410,22.268224
231.947445,22.376312
232.520817,22.483865
233.094532,22.590857
233.668598,22.697261
234.243022,22.803050
234.817812,22.908195
235.392974,23.012670
235.968518,23.116447
236.544450,23.219497
237.120779,23.321792
237.697513,23.423304
238.274660,23.524004
238.852229,23.623864
239.430229,23.722856
240.008667,23.820951
240.587554,23.918122
241.166898,24.014339
241.746709,24.109576
242.326996,24.203806
242.907769,24.297001
243.489038,24.389135
244.070813,24.480183
244.653104,24.570120
245.235923,24.658922
245.819279,24.746568
246.403183,24.833034
246.987648,24.918302
247.572684,25.002352
248.158304,25.085169
248.744518,25.166737
249.331341,25.247045
249.918783,25.326081
250.506858,25.403839
251.095579,25.480313
251.684960,25.555502
252.275014,25.629408
252.865755,25.702034
253.457198,25.773390
254.049358,25.843486
254.642249,25.912337
255.235886,25.979961
255.830287,26.046379
256.425466,26.111613
257.021441,26.175690
257.618229,26.238634
258.215847,26.300472
258.814312,26.361228
259.413644,26.420924
260.013860,26.479578
260.614981,26.537201
261.217025,26.593799
261.820014,26.649367
262.423968,26.703888
263.028907,26.757337
263.634855,26.809673
264.241833,26.860844
264.849864,26.910782
265.458972,26.959408
266.069182,27.006627
266.680517,27.052334
267.293004,27.096413
267.906669,27.138735
268.521539,27.179163
269.137640,27.217553
269.755002,27.253751
270.373654,27.287599
270.993625,27.318933
271.614946,27.347585
272.237648,27.373388
272.861765,27.396177
273.487329,27.415798
274.114374,27.432119
274.742935,27.445049
275.373048,27.454576
276.004751,27.460814
276.638079,27.464092
277.273074,27.465083
277.909774,27.464964
278.548220,27.465593
279.188455,27.469561
279.830521,27.479916
280.474462,27.499378
281.120323,27.529268
281.768151,27.568862
282.417994,27.615736
283.069899,27.666794
283.723916,27.719196
284.380096,27.770785
285.038492,27.820113
285.699156,27.866286
286.362143,27.908785
287.027508,27.947324
287.695307,27.981744
288.365598,28.011947
289.038439,28.037853
289.713892,28.059367
290.392015,28.076373
291.072871,28.088726
291.756522,28.096285
292.443032,28.098991
293.132464,28.097083
293.824884,28.091564
294.520356,28.085194
295.218948,28.084157
295.920724,28.099374
296.625751,28.143515
297.334097,28.221565
298.045827,28.325966
298.761008,28.444335
299.479705,28.567560
300.201985,28.691057
300.927912,28.813078
301.657549,28.933195
302.390959,29.051465
303.128204,29.168026
303.869342,29.282920
304.614432,29.396026
305.363528,29.507035
306.116683,29.615466
306.873949,29.720685
307.635372,29.821953
308.400996,29.918477
309.170861,30.009486
309.945006,30.094317
310.723461,30.172530
311.506255,30.244008
312.293412,30.309020
313.084950,30.368148
313.880883,30.421985
314.681219,30.470578
315.485961,30.512756
316.295104,30.545537
317.108641,30.563501
317.926555,30.557022
318.748825,30.504374
319.575424,30.309915
320.406317,30.368724
321.241464,30.631185
322.080820,30.760610
322.924331,30.843759
323.771941,30.901276
324.623585,30.942713
325.479195,30.973984
326.338697,30.999127
327.202014,31.020811
328.069061,31.040577
328.939753,31.059107
329.814001,31.076551
330.691710,31.092833
331.572787,31.107829
332.457134,31.121418
333.344653,31.133448
334.235244,31.143709
335.128808,31.151928
336.025246,31.157785
336.924458,31.160947
337.826346,31.161088
338.730812,31.157903
339.637761,31.151077
340.547097,31.140181
341.458727,31.124391
342.372559,31.101881
343.288503,31.068630
344.206469,31.015869
345.126372,30.921651
346.048127,30.685787
346.971654,30.732376
347.896873,30.965374
348.823709,31.075243
349.752089,31.144629
350.681942,31.192989
351.613201,31.229399
352.545800,31.259913
353.479675,31.288674
354.414765,31.317661
355.351008,31.346734
356.288345,31.374477
357.226717,31.399289
358.166066,31.420071
359.106336,31.436322
360.047471,31.447942
360.989419,31.455023
361.932127,31.457743
362.875545,31.456311
363.819626,31.450933
364.764324,31.441819
365.709595,31.429264
366.655397,31.413848
367.601691,31.396732
368.548437,31.379986
369.495599,31.366699
370.443143,31.360472
371.391037,31.364059
372.339253,31.377790
373.287762,31.399122
374.236543,31.423755
375.185575,31.447249
376.134838,31.466075
377.084318,31.477967
378.034000,31.481939
378.983871,31.478265
379.933915,31.468501
380.884121,31.455441
381.834471,31.442794
382.784949,31.434343
383.735538,31.432693
384.686215,31.438284
385.636959,31.449461
386.587747,31.463501
387.538554,31.477730
388.489353,31.490117
389.440119,31.499336
390.390825,31.504558
391.341444,31.505166
392.291949,31.500538
393.242313,31.489952
394.192507,31.472648
395.142503,31.448065
396.092273,31.416283
397.041788,31.378726
397.991020,31.339181
398.939943,31.304647
399.888529,31.284137
400.836755,31.283407
401.784596,31.299636
402.732029,31.323377
403.679030,31.344859
404.625576,31.357379
405.571642,31.357305
406.517202,31.343091
407.462228,31.314380
408.406689,31.271461
409.350550,31.215120
410.293775,31.147111
411.236323,31.071756
412.178150,30.999276
413.119208,30.948000
414.059448,30.934747
414.998817,30.956478
415.937260,30.994742
416.874719,31.034285
417.811135,31.067912
418.746444,31.092893
419.680581,31.107660
420.613477,31.110036
421.545062,31.096111
422.475261,31.058587
423.403998,30.981392
424.331194,30.808380
425.256768,30.567144
426.180638,30.905185
427.102719,31.007595
428.022924,31.049155
428.941168,31.056021
429.857361,31.037340
430.771415,30.996646
431.683237,30.933213
432.592736,30.838562
433.499818,30.673830
434.404389,30.212146
435.306354,30.733886
436.205617,30.891806
437.102081,30.997790
437.995651,31.079320
438.886231,31.143538
439.773726,31.193420
440.658041,31.231104
441.539085,31.258601
442.416766,31.277821
443.290995,31.290429
444.161686,31.297701
445.028754,31.300421
445.892116,31.298818
446.751696,31.292523
447.607416,31.280474
448.459206,31.260696
449.306997,31.229744
450.150726,31.181210
450.990335,31.100912
451.825770,30.942281
452.656983,30.528110
453.483930,30.986524
454.306575,31.092198
455.124886,31.103147
455.938838,30.954332
456.748413,31.056163
457.553596,31.355248
458.354382,31.521277
459.150769,31.640448
459.942761,31.732359
460.730369,31.804945
461.513610,31.862384
462.292503,31.907368
463.067076,31.942033
463.837359,31.968434
464.603388,31.988751
465.365202,32.005327
466.122844,32.020555
466.876362,32.036650
467.625806,32.055387
468.371228,32.077874
469.112684,32.104463
469.850233,32.134843
470.583933,32.168276
471.313848,32.203878
472.040040,32.240844
472.762573,32.278581
473.481512,32.316761
474.196925,32.355314
474.908878,32.394406
475.617437,32.434408
476.322670,32.475869
477.024644,32.519495
477.723425,32.566131
478.419082,32.616732
479.111680,32.672315
479.801285,32.733889
480.487962,32.802345
481.171776,32.878341
481.852791,32.962191
482.531068,33.053822
483.206671,33.152787
483.879660,33.258356
484.550094,33.369632
485.218034,33.485664
485.883536,33.605532
486.546657,33.728395
487.207453,33.853513
487.865979,33.980250
488.522286,34.108060
489.176428,34.236481
489.828456,34.365117
490.478419,34.493628
491.126365,34.621723
491.772342,34.749147
492.416397,34.875680
493.058575,35.001128
493.698920,35.125324
494.337474,35.248119
494.974281,35.369387
495.609380,35.489016
496.242811,35.606910
496.874614,35.722990
497.504827,35.837188
498.133485,35.949448
498.760626,36.059728
499.386284,36.167994
500.010492,36.274223
500.633286,36.378400
501.254696,36.480520
501.874754,36.580584
502.493492,36.678602
503.110938,36.774587
503.727122,36.868561
504.342073,36.960548
504.955817,37.050578
505.568382,37.138684
506.179794,37.224903
506.790079,37.309275
507.399261,37.391840
508.007365,37.472641
508.614414,37.551723
509.220431,37.629132
509.825439,37.704912
510.429460,37.779112
511.032514,37.851778
511.634623,37.922955
512.235807,37.992691
512.836085,38.061032
513.435478,38.128024
514.034003,38.193710
514.631679,38.258137
515.228524,38.321347
515.824555,38.383384
516.419789,38.444290
517.014244,38.504106
517.607935,38.562873
518.200877,38.620631
518.793087,38.677419
519.384580,38.733275
519.975370,38.788238
520.565472,38.842344
521.154900,38.895629
521.743667,38.948129
522.331787,38.999878
522.919273,39.050912
523.506139,39.101263
524.092396,39.150966
524.678057,39.200051
525.263134,39.248553
525.847638,39.296501
526.431582,39.343928
527.014976,39.390863
527.597832,39.437337
528.180160,39.483380
528.761971,39.529021
529.343275,39.574288
529.924082,39.619210
530.504403,39.663814
531.084247,39.708129
531.663624,39.752180
532.242542,39.795994
532.821012,39.839597
533.399041,39.883015
533.976640,39.926271
534.553817,39.969389
535.130579,40.012395
535.706936,40.055309
536.282896,40.098155
536.858466,40.140953
537.433655,40.183725
538.008470,40.226491
538.582919,40.269271
539.157009,40.312083
539.730749,40.354945
540.304144,40.397875
540.877202,40.440889
541.449930,40.484004
542.022336,40.527235
542.594425,40.570597
543.166204,40.614104
543.737680,40.657770
544.308859,40.701608
544.879748,40.745631
545.450353,40.789851
546.020680,40.834280
546.590735,40.878930
547.160524,40.923812
547.730052,40.968936
548.299327,41.014315
548.868353,41.059958
549.437136,41.105876
550.005681,41.152080
550.573995,41.198580
551.142082,41.245387
551.709947,41.292511
552.277597,41.339963
552.845036,41.387754
553.412270,41.435895
553.979303,41.484397
554.546140,41.533270
555.112787,41.582528
555.679248,41.632181
556.245528,41.682240
556.811633,41.732720
557.377565,41.783630
557.943332,41.834984
558.508936,41.886795
559.074383,41.939075
559.639677,41.991836
560.204822,42.045092
560.769824,42.098856
561.334686,42.153140
561.899413,42.207957
562.464009,42.263320
563.028479,42.319242
563.592827,42.375735
564.157056,42.432812
564.721172,42.490484
565.285178,42.548764
565.849078,42.607664
566.412877,42.667194
566.976579,42.727365
567.540187,42.788189
568.103706,42.849676
568.667140,42.911835
569.230493,42.974676
569.793768,43.038208
570.356970,43.102440
570.920102,43.167380
571.483169,43.233037
572.046174,43.299417
572.609121,43.366529
573.172015,43.434378
573.734858,43.502972
574.297654,43.572317
574.860408,43.642418
575.423124,43.713281
575.985804,43.784911
576.548453,43.857313
577.111075,43.930492
577.673673,44.004452
578.236251,44.079197
578.798812,44.154730
579.361362,44.231055
579.923902,44.308175
580.486438,44.386093
581.048972,44.464810
581.611509,44.544330
582.174052,44.624652
582.736605,44.705780
583.299172,44.787714
583.861756,44.870453
584.424361,44.953999
584.986992,45.038351
585.549651,45.123507
586.112342,45.209467
586.675070,45.296229
587.237838,45.383791
587.800649,45.472149
588.363508,45.561300
588.926419,45.651241
589.489385,45.741968
590.052410,45.833474
590.615498,45.925756
591.178653,46.018807
591.741878,46.112621
592.305179,46.207191
592.868558,46.302509
593.432019,46.398567
593.995567,46.495358
594.559206,46.592871
595.122939,46.691099
595.686772,46.790030
596.250706,46.889655
596.814748,46.989963
597.378901,47.090942
597.943169,47.192582
598.507556,47.294870
599.072067,47.397793
599.636706,47.501339
600.201477,47.605495
600.766385,47.710248
601.331433,47.815582
601.896627,47.921485
602.461971,48.027941
603.027469,48.134936
603.593127,48.242454
604.158947,48.350480
604.724936,48.458999
605.291098,48.567993
605.857437,48.677447
606.423959,48.787343
606.990668,48.897666
607.557569,49.008396
608.124668,49.119518
608.691968,49.231012
609.259476,49.342861
609.827197,49.455046
610.395135,49.567549
610.963296,49.680349
611.531685,49.793429
612.100308,49.906767
612.669170,50.020345
613.238277,50.134141
613.807635,50.248135
614.377249,50.362306
614.947124,50.476632
615.517268,50.591092
616.087686,50.705664
616.658383,50.820325
617.229367,50.935052
617.800643,51.049822
618.372218,51.164611
618.944099,51.279395
619.516291,51.394150
620.088801,51.508851
620.661637,51.623471
621.234806,51.737986
621.808313,51.852369
622.382167,51.966593
622.956374,52.080631
623.530943,52.194454
624.105880,52.308035
624.681193,52.421344
625.256890,52.534352
625.832979,52.647029
626.409469,52.759344
626.986366,52.871267
627.563680,52.982765
628.141419,53.093806
628.719592,53.204357
629.298208,53.314386
629.877276,53.423858
630.456805,53.532738
631.036804,53.640991
631.617284,53.748583
632.198253,53.855477
632.779723,53.961636
633.361702,54.067023
633.944202,54.171602
634.527233,54.275334
635.110807,54.378182
635.694933,54.480108
636.279624,54.581073
636.864891,54.681039
637.450747,54.779968
638.037202,54.877821
638.624270,54.974561
639.211963,55.070151
639.800294,55.164553
640.389277,55.257733
640.978924,55.349655
641.569250,55.440285
642.160270,55.529591
642.751996,55.617543
643.344446,55.704112
643.937633,55.789272
644.531573,55.873001
645.126282,55.955277
645.721777,56.036084
646.318074,56.115410
646.915190,56.193245
647.513144,56.269586
648.111953,56.344434
648.711635,56.417795
649.312210,56.489682
649.913697,56.560110
650.516116,56.629104
651.119487,56.696691
651.723831,56.762903
652.329171,56.827775
652.935527,56.891344
653.542922,56.953647
654.151381,57.014719
654.760926,57.074589
655.371582,57.133279
655.983374,57.190801
656.596328,57.247150
657.210471,57.302307
657.825829,57.356232
658.442430,57.408866
659.060304,57.460126
659.679479,57.509909
660.299986,57.558090
660.921856,57.604521
661.545120,57.649040
662.169811,57.691466
662.795963,57.731602
663.423610,57.769243
664.052788,57.804170
664.683533,57.836159
665.315882,57.864982
665.949873,57.890411
666.585546,57.912227
667.222941,57.930232
667.862098,57.944271
668.503062,57.954272
669.145874,57.960310
669.790580,57.962717
670.437226,57.962250
671.085857,57.960318
671.736522,57.959232
672.389270
